Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code,Date,USDINR,USDSGD,Price_INR,Price_SGD,Split_Adjusted_Close
Trades,Data,Order,Stocks,USD,MARA,"2024-08-01, 14:54:20",400.0,17.9,18.14,-7160.0,-2.18,7162.18,0.0,96.0,O,2024-08-01,83.74,1.3381,1498.9459999999997,23.95199,18.139999389648438
Trades,Data,Order,Stocks,USD,MARA,"2024-08-05, 09:57:07",150.0,15.44,16.95,-2316.0,-1.09,2317.09,0.0,226.5,O,2024-08-05,84.15,1.32,1299.276,20.3808,16.950000762939453
Trades,Data,Order,Stocks,USD,MARA,"2024-08-05, 10:00:10",-150.0,15.7,16.95,2355.0,-1.18850221,-3601.5675,-1247.756002,-187.5,C;P,2024-08-05,84.15,1.32,1321.155,20.724,16.950000762939453
Trades,Data,Order,Stocks,USD,NVDA,"2024-08-06, 12:27:51",20.0,105.3,104.25,-2106.0,-1.09,2107.09,0.0,-21.0,O,2024-08-06,83.91,1.3271,8835.723,139.74363,104.21707916259766
Trades,Data,Order,Stocks,USD,SE,"2024-08-13, 09:31:00",-200.0,72.0,74.85,14400.0,-1.5625368,-7401.072,6997.365463,-570.0,C;P,2024-08-13,83.94,1.3223,6043.68,95.2056,74.8499984741211
Trades,Data,Order,Stocks,USD,NU,"2024-08-14, 10:24:30",-500.0,13.25,13.38,6625.0,-3.01622075,-4452.225,2169.758779,-65.0,C,2024-08-14,83.95,1.3154,1112.3375,17.42905,13.380000114440918
Trades,Data,Order,Stocks,USD,NVDA,"2024-08-14, 12:01:36",80.0,118.285,118.08,-9462.8,-1.09,9463.89,0.0,-16.4,O,2024-08-14,83.95,1.3154,9930.02575,155.592089,118.04270935058594
Trades,Data,Order,Stocks,USD,MARA,"2024-08-14, 12:02:57",600.0,15.205,15.14,-9123.0,-3.27,9126.27,0.0,-39.0,O;P,2024-08-14,83.95,1.3154,1276.45975,20.000657,15.140000343322754
Trades,Data,Order,Stocks,USD,MARA,"2024-08-15, 09:31:18",-600.0,15.45,15.46,9270.0,-3.65946354,-14072.02,-4805.679463,-6.0,C,2024-08-15,83.95,1.3173,1297.0275,20.352285,15.460000038146973
Trades,Data,Order,Stocks,USD,MARA,"2024-08-15, 14:12:16",400.0,15.6,15.46,-6240.0,-2.18,6242.18,0.0,-56.0,O,2024-08-15,83.95,1.3173,1309.6200000000001,20.549879999999998,15.460000038146973
Trades,Data,Order,Stocks,USD,MARA,"2024-08-16, 09:32:10",-400.0,15.8,16.24,6320.0,-2.44388464,-7419.68,-1102.123885,-176.0,C,2024-08-16,83.94,1.3186,1326.252,20.83388,16.239999771118164
Trades,Data,Order,Stocks,USD,NVDA,"2024-08-19, 15:59:55",-80.0,130.0,130.0,10400.0,-1.419616,-5888.872,4509.708384,0.0,C,2024-08-19,83.88,1.31,10904.4,170.3,129.9589385986328
Trades,Data,Order,Stocks,USD,MARA,"2024-08-20, 11:07:46",600.0,16.175,16.42,-9705.0,-3.27,9708.27,0.0,147.0,O,2024-08-20,83.76,1.3076,1354.8180000000002,21.150430000000004,16.420000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-08-20, 11:23:44",-600.0,16.4,16.42,9840.0,-3.67673568,-9296.5425,539.780764,-12.0,C,2024-08-20,83.76,1.3076,1373.664,21.44464,16.420000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-08-20, 11:40:16",600.0,16.44,16.42,-9864.0,-3.27,9867.27,0.0,-12.0,O,2024-08-20,83.76,1.3076,1377.0144000000003,21.496944000000003,16.420000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-08-20, 14:24:07",-600.0,16.6,16.42,9960.0,-3.68037192,-9284.27,672.049628,108.0,C;P,2024-08-20,83.76,1.3076,1390.4160000000002,21.706160000000004,16.420000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-08-21, 13:19:34",500.0,17.028,17.63,-8514.0,-2.725,8516.725,0.0,301.0,O;P,2024-08-21,83.9,1.307,1428.6492,22.255595999999997,17.6299991607666
Trades,Data,Order,Stocks,USD,MARA,"2024-08-21, 13:34:36",-500.0,17.12,17.63,8560.0,-3.07485512,-8090.225,466.700145,-255.0,C,2024-08-21,83.9,1.307,1436.3680000000002,22.37584,17.6299991607666
Trades,Data,Order,Stocks,USD,MARA,"2024-08-22, 10:03:49",500.0,17.5266,16.86,-8763.3,-2.725,8766.025,0.0,-333.3,O;P,2024-08-22,83.95,1.3083,1471.35807,22.93005078,16.860000610351562
Trades,Data,Order,Stocks,USD,NVDA,"2024-08-22, 11:33:12",100.0,127.4,123.74,-12740.0,-1.09,12741.09,0.0,-366.0,O,2024-08-22,83.95,1.3083,10695.230000000001,166.67742,123.700927734375
Trades,Data,Order,Stocks,USD,MARA,"2024-08-23, 10:11:52",-500.0,17.7,18.69,8850.0,-3.0836427,-8196.225,650.691357,-495.0,C,2024-08-23,83.9,1.3084,1485.03,23.15868,18.690000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-08-23, 10:38:56",500.0,17.7,18.69,-8850.0,-2.725,8852.725,0.0,495.0,O,2024-08-23,83.9,1.3084,1485.03,23.15868,18.690000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-08-23, 11:40:50",-500.0,17.9,18.69,8950.0,-3.0866729,-8399.225,547.688326,-395.0,C;P,2024-08-23,83.9,1.3084,1501.81,23.42036,18.690000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-08-26, 12:41:10",500.0,18.64,18.56,-9320.0,-2.725,9322.725,0.0,-40.0,O,2024-08-26,83.9,1.3031,1563.8960000000002,24.289784,18.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-08-26, 13:24:52",-500.0,18.82,18.56,9410.0,-3.10061182,-8666.3975,740.501889,130.0,C;P,2024-08-26,83.9,1.3031,1578.998,24.524341999999997,18.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-08-27, 12:06:52",500.0,17.2,17.75,-8600.0,-2.725,8602.725,0.0,275.0,O,2024-08-27,83.92,1.3037,1443.424,22.42364,17.75
Trades,Data,Order,Stocks,USD,MARA,"2024-08-27, 13:59:22",-500.0,17.5,17.75,8750.0,-3.0806125,-8817.8525,-70.933112,-125.0,C,2024-08-27,83.92,1.3037,1468.6000000000001,22.81475,17.75
Trades,Data,Order,Stocks,USD,MARA,"2024-08-28, 10:22:34",100.0,17.15,17.13,-1715.0,-1.09,1716.09,0.0,-2.0,O,2024-08-28,83.98,1.3037,1440.257,22.358455,17.1299991607666
Trades,Data,Order,Stocks,USD,MARA,"2024-08-29, 09:30:01",-100.0,17.58,16.99,1758.0,-1.16136492,-1770.545,-13.706365,59.0,C,2024-08-29,83.89,1.3016,1474.7861999999998,22.882127999999998,16.989999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-08-29, 09:40:42",500.0,17.7492,16.99,-8874.6,-2.725,8877.325,0.0,-379.6,O;P,2024-08-29,83.89,1.3016,1488.980388,23.102358719999998,16.989999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-08-29, 09:55:52",-500.0,17.85,16.99,8925.0,-3.08591535,-9228.725,-306.810915,430.0,C,2024-08-29,83.89,1.3016,1497.4365,23.233560000000004,16.989999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-08-30, 11:30:21",500.0,16.6,16.7,-8300.0,-2.725,8302.725,0.0,50.0,O,2024-08-30,83.84,1.3025,1391.7440000000001,21.6215,16.700000762939453
Trades,Data,Order,Stocks,USD,MARA,"2024-08-30, 12:56:12",-500.0,16.75,16.7,8375.0,-3.06924925,-8746.725,-374.794249,25.0,C;P,2024-08-30,83.84,1.3025,1404.3200000000002,21.816875,16.700000762939453
Trades,Data,Order,Stocks,USD,MARA,"2024-09-03, 09:44:26",500.0,16.06922,15.26,-8034.61,-2.725,8037.335,0.0,-404.61,O;P,2024-09-03,83.98,1.3097,1349.4930956000003,21.045857434000002,15.260000228881836
Trades,Data,Order,Stocks,USD,MARA,"2024-09-03, 12:10:56",400.0,15.5,15.26,-6200.0,-2.18,6202.18,0.0,-96.0,O,2024-09-03,83.98,1.3097,1301.69,20.30035,15.260000228881836
Trades,Data,Order,Stocks,USD,SPY,"2024-09-04, 09:40:04",-10.0,551.3,550.95,5513.0,-1.25886433,-4451.0796,1060.661536,3.5,C,2024-09-04,83.98,1.3068,46298.174,720.4388399999999,544.1723022460938
Trades,Data,Order,Stocks,USD,MARA,"2024-09-10, 14:31:50",-400.0,15.7,15.94,6280.0,-2.46534456,-6987.725,-710.183544,-96.0,C,2024-09-10,83.97,1.3051,1318.329,20.49007,15.9399995803833
Trades,Data,Order,Stocks,USD,MARA,"2024-09-13, 09:56:34",400.0,16.08925,16.12,-6435.7,-2.202672,6437.902672,0.0,12.3,O;P,2024-09-13,83.92,1.2999,1350.20986,20.914416075000002,16.1200008392334
Trades,Data,Order,Stocks,USD,MARA,"2024-09-13, 10:06:38",-400.0,16.25,16.12,6500.0,-2.472011,-6986.78,-489.245211,52.0,C,2024-09-13,83.92,1.2999,1363.7,21.123375,16.1200008392334
Trades,Data,Order,Stocks,USD,MARA,"2024-09-13, 10:06:55",-500.0,16.3,16.12,8150.0,-3.0907713,-8250.2,-103.282271,90.0,C,2024-09-13,83.92,1.2999,1367.8960000000002,21.188370000000003,16.1200008392334
Trades,Data,Order,Stocks,USD,MARA,"2024-09-16, 11:25:01",500.0,16.19443,15.87,-8097.215,-2.75334,8099.96834,0.0,-162.215,O;P,2024-09-16,83.86,1.2949,1358.0648998000001,20.970167406999998,15.869999885559082
Trades,Data,Order,Stocks,USD,MARA,"2024-09-17, 09:30:02",-500.0,16.3,15.87,8150.0,-3.0907713,-7979.86,167.057729,215.0,C,2024-09-17,83.76,1.2934,1365.2880000000002,21.082420000000003,15.869999885559082
Trades,Data,Order,Stocks,USD,MARA,"2024-09-18, 09:59:26",500.0,15.725,15.34,-7862.5,-2.75334,7865.25334,0.0,-192.5,IM;O;P,2024-09-18,83.72,1.294,1316.4969999999998,20.34815,15.34000015258789
Trades,Data,Order,Stocks,USD,MARA,"2024-09-18, 10:10:52",-500.0,15.9,15.34,7950.0,-3.0847109,-7870.734573,76.189215,280.0,C,2024-09-18,83.72,1.294,1331.148,20.5746,15.34000015258789
Trades,Data,Order,Stocks,USD,MARA,"2024-09-18, 11:17:23",500.0,15.75,15.34,-7875.0,-2.75334,7877.75334,0.0,-205.0,O,2024-09-18,83.72,1.294,1318.59,20.3805,15.34000015258789
Trades,Data,Order,Stocks,USD,MARA,"2024-09-18, 12:37:52",-500.0,15.9,15.34,7950.0,-3.0847109,-8078.763899,-131.84011,280.0,C,2024-09-18,83.72,1.294,1331.148,20.5746,15.34000015258789
Trades,Data,Order,Stocks,USD,MARA,"2024-09-19, 11:17:45",500.0,15.965,15.45,-7982.5,-2.75334,7985.25334,0.0,-257.5,O;P,2024-09-19,83.65,1.2921,1335.47225,20.6283765,15.449999809265137
Trades,Data,Order,Stocks,USD,MARA,"2024-09-19, 13:04:24",-500.0,16.2,15.45,8100.0,-3.0892562,-7959.1569,137.762344,375.0,C,2024-09-19,83.65,1.2921,1355.13,20.932019999999998,15.449999809265137
Trades,Data,Order,Stocks,USD,MARA,"2024-09-20, 10:29:31",500.0,15.3202,15.54,-7660.1,-2.75334,7662.85334,0.0,109.9,O;P,2024-09-20,83.53,1.292,1279.696306,19.7936984,15.539999961853027
Trades,Data,Order,Stocks,USD,MARA,"2024-09-20, 14:53:18",-500.0,15.5,15.54,7750.0,-3.0786505,-7872.74824,-125.81839,-20.0,C,2024-09-20,83.53,1.292,1294.715,20.026,15.539999961853027
Trades,Data,Order,Stocks,USD,MARA,"2024-09-23, 09:40:47",500.0,15.855,16.07,-7927.5,-2.75334,7930.25334,0.0,107.5,O,2024-09-23,83.55,1.2912,1324.68525,20.471975999999998,16.06999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-09-23, 10:23:05",-500.0,16.0,16.07,8000.0,-3.086226,-7942.24994,54.672334,-35.0,C,2024-09-23,83.55,1.2912,1336.8,20.6592,16.06999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-09-23, 13:15:55",500.0,15.985,16.07,-7992.5,-2.75334,7995.25334,0.0,42.5,O;P,2024-09-23,83.55,1.2912,1335.54675,20.639832,16.06999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-09-24, 09:30:00",-500.0,16.15,16.41,8075.0,-3.08849865,-7790.45334,281.45816,-130.0,C;P,2024-09-24,83.67,1.2882,1351.2704999999999,20.80443,16.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-09-24, 11:58:26",500.0,15.705,16.41,-7852.5,-2.75334,7855.25334,0.0,352.5,O,2024-09-24,83.67,1.2882,1314.03735,20.231181,16.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-09-24, 13:04:28",-500.0,15.9,16.41,7950.0,-3.0847109,-7824.65334,122.270449,-255.0,C,2024-09-24,83.67,1.2882,1330.353,20.48238,16.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-09-25, 12:37:01",500.0,16.3995,16.14,-8199.75,-2.75334,8202.50334,0.0,-129.75,IA;O;P,2024-09-25,83.6,1.2844,1370.9982,21.0635178,16.139999389648438
Trades,Data,Order,Stocks,USD,MARA,"2024-09-26, 09:30:01",-500.0,16.7,17.52,8350.0,-3.0968317,-7969.52584,377.385828,-410.0,C,2024-09-26,83.64,1.2844,1396.788,21.449479999999998,17.520000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-09-26, 11:11:20",500.0,16.925,17.52,-8462.5,-2.75334,8465.25334,0.0,297.5,O;P,2024-09-26,83.64,1.2844,1415.607,21.73847,17.520000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-09-26, 11:14:40",-500.0,17.1,17.52,8550.0,-3.1028921,-7910.98084,635.922524,-210.0,C;P,2024-09-26,83.64,1.2844,1430.2440000000001,21.963240000000003,17.520000457763672
Trades,Data,Order,Stocks,USD,NU,"2024-09-27, 09:34:09",500.0,13.9,13.87,-6950.0,-2.75334,6952.75334,0.0,-15.0,O,2024-09-27,83.69,1.282,1163.291,17.8198,13.869999885559082
Trades,Data,Order,Stocks,USD,MARA,"2024-09-30, 13:25:50",500.0,16.345,16.22,-8172.5,-2.75334,8175.25334,0.0,-62.5,O;P,2024-09-30,83.79,1.281,1369.54755,20.937944999999996,16.219999313354492
Trades,Data,Order,Stocks,USD,MARA,"2024-10-04, 13:06:22",-500.0,16.55,16.31,8275.0,-3.10545905,-8063.871732,208.034808,120.0,C,2024-10-04,83.97,1.2979,1389.7035,21.480245000000004,16.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-10-07, 11:51:32",500.0,15.965,15.99,-7982.5,-2.76424,7985.26424,0.0,12.5,IM;O;P,2024-10-07,84.0,1.3025,1341.06,20.7944125,15.989999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-10-07, 12:47:15",-500.0,16.15,15.99,8075.0,-3.09939865,-8359.884948,-287.972346,80.0,C,2024-10-07,84.0,1.3025,1356.6,21.035375,15.989999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-10-08, 09:52:38",500.0,16.015,15.83,-8007.5,-2.76424,8010.26424,0.0,-92.5,IM;O;P,2024-10-08,83.96,1.3028,1344.6194,20.864342,15.829999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-08, 10:01:15",-500.0,16.2,15.83,8100.0,-3.1001562,-8291.25334,-194.353498,185.0,C;P,2024-10-08,83.96,1.3028,1360.1519999999998,21.105359999999997,15.829999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-08, 11:33:21",500.0,15.94,15.83,-7970.0,-2.76424,7972.76424,0.0,-55.0,O;P,2024-10-08,83.96,1.3028,1338.3223999999998,20.766631999999998,15.829999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-11, 11:05:41",-500.0,16.15,16.08,8075.0,-3.08631865,-8061.25988,10.653801,35.0,C;P,2024-10-11,84.07,1.3058,1357.7304999999997,21.08867,16.079999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-11, 12:38:44",500.0,15.95,16.08,-7975.0,-2.75116,7977.75116,0.0,65.0,O,2024-10-11,84.07,1.3058,1340.9164999999998,20.82751,16.079999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-11, 13:38:00",-500.0,16.05,16.08,8025.0,-3.08480355,-8000.26424,21.650957,-15.0,C,2024-10-11,84.07,1.3058,1349.3235,20.958090000000002,16.079999923706055
Trades,Data,Order,Stocks,USD,NET,"2024-10-14, 09:30:02",-50.0,95.0,93.75,4750.0,-1.2455975,-3540.538,1208.216402,62.5,C,2024-10-14,84.04,1.308,7983.8,124.26,93.75
Trades,Data,Order,Stocks,USD,MARA,"2024-10-15, 11:49:42",500.0,17.155,16.92,-8577.5,-2.76424,8580.26424,0.0,-117.5,O;P,2024-10-15,84.03,1.3089,1441.53465,22.454179500000002,16.920000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-10-15, 12:08:36",-500.0,17.28,16.92,8640.0,-3.10343928,-7988.76424,648.13232,180.0,C,2024-10-15,84.03,1.3089,1452.0384000000001,22.617792,16.920000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-10-15, 12:22:12",500.0,17.2,16.92,-8600.0,-2.75116,8602.75116,0.0,-140.0,O,2024-10-15,84.03,1.3089,1445.316,22.51308,16.920000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-10-15, 12:34:11",-500.0,17.32,16.92,8660.0,-3.10404532,-7974.756392,682.139563,200.0,C,2024-10-15,84.03,1.3089,1455.3996,22.670148,16.920000076293945
Trades,Data,Order,Stocks,USD,MARA,"2024-10-16, 10:58:26",500.0,17.4379,18.08,-8718.95,-2.76424,8721.71424,0.0,321.05,IM;O;P,2024-10-16,84.01,1.309,1464.957979,22.8262111,18.079999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-16, 11:17:10",-500.0,17.6,18.08,8800.0,-3.1082876,-8339.259008,457.632704,-240.0,C,2024-10-16,84.01,1.309,1478.5760000000002,23.0384,18.079999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-16, 12:16:23",500.0,17.72,18.08,-8860.0,-2.75116,8862.75116,0.0,180.0,O,2024-10-16,84.01,1.309,1488.6572,23.195479999999996,18.079999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-16, 12:29:08",-500.0,17.85,18.08,8925.0,-3.11207535,-8593.756392,328.131533,-115.0,C,2024-10-16,84.01,1.309,1499.5785000000003,23.365650000000002,18.079999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-10-17, 10:28:15",500.0,17.2,18.01,-8600.0,-2.75116,8602.75116,0.0,405.0,O,2024-10-17,84.04,1.3124,1445.488,22.57328,18.010000228881836
Trades,Data,Order,Stocks,USD,MARA,"2024-10-17, 10:31:05",-500.0,17.35,18.01,8675.0,-3.10449985,-8674.109008,-2.213507,-330.0,C;P,2024-10-17,84.04,1.3124,1458.0940000000003,22.77014,18.010000228881836
Trades,Data,Order,Stocks,USD,MARA,"2024-10-21, 12:27:30",500.0,18.1,18.71,-9050.0,-2.75116,9052.75116,0.0,305.0,O,2024-10-21,84.07,1.3126,1521.667,23.75806,18.709999084472656
Trades,Data,Order,Stocks,USD,MARA,"2024-10-21, 12:54:00",-500.0,18.25,18.71,9125.0,-3.11813575,-8806.356392,315.525473,-230.0,C;P,2024-10-21,84.07,1.3126,1534.2775,23.95495,18.709999084472656
Trades,Data,Order,Stocks,USD,MARA,"2024-10-22, 13:02:07",500.0,18.5,18.97,-9250.0,-2.75116,9252.75116,0.0,235.0,O,2024-10-22,84.07,1.3151,1555.2949999999998,24.329349999999998,18.969999313354492
Trades,Data,Order,Stocks,USD,MARA,"2024-10-22, 13:07:21",-500.0,18.65,18.97,9325.0,-3.12419615,-8706.75116,615.124644,-160.0,C,2024-10-22,84.07,1.3151,1567.9054999999998,24.526614999999996,18.969999313354492
Trades,Data,Order,Stocks,USD,MARA,"2024-10-23, 10:57:46",500.0,18.385,18.07,-9192.5,-2.76424,9195.26424,0.0,-157.5,O,2024-10-23,84.09,1.3223,1545.99465,24.310485500000002,18.06999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-10-23, 13:12:37",500.0,17.45,18.07,-8725.0,-2.75116,8727.75116,0.0,310.0,O,2024-10-23,84.09,1.3223,1467.3705,23.074135,18.06999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-10-23, 14:41:08",-500.0,17.6,18.07,8800.0,-3.1082876,-8872.75116,-75.859448,-235.0,C,2024-10-23,84.09,1.3223,1479.9840000000002,23.27248,18.06999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-10-24, 10:07:24",-500.0,18.8534,18.22,9426.7,-3.14035786,-9172.75116,250.808483,316.7,C;P,2024-10-24,84.07,1.3192,1585.005338,24.87140528,18.219999313354492
Trades,Data,Order,Stocks,USD,MARA,"2024-10-24, 10:11:58",500.0,18.8,18.22,-9400.0,-2.75116,9402.75116,0.0,-290.0,O,2024-10-24,84.07,1.3192,1580.5159999999998,24.80096,18.219999313354492
Trades,Data,Order,Stocks,USD,MARA,"2024-10-28, 15:18:52",-500.0,18.95,18.94,9475.0,-3.12874145,-9218.259008,253.61225,5.0,C,2024-10-28,84.08,1.3221,1593.3159999999998,25.053795,18.940000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-10-29, 10:11:05",500.0,19.4386,18.94,-9719.3,-2.753776,9722.053776,0.0,-249.3,O;P,2024-10-29,84.06,1.3261,1634.008716,25.77752746,18.940000534057617
Trades,Data,Order,Stocks,USD,NU,"2024-11-04, 10:12:23",600.0,14.4,14.37,-8640.0,-3.301392,8643.301392,0.0,-18.0,O,2024-11-04,84.12,1.3166,1211.3280000000002,18.95904,14.369999885559082
Trades,Data,Order,Stocks,USD,MARA,"2024-11-06, 13:58:37",-500.0,19.55,19.32,9775.0,-3.13783205,-8914.756392,857.105776,115.0,C,2024-11-06,84.32,1.3353,1648.456,26.105114999999998,19.31999969482422
Trades,Data,Order,Stocks,USD,MARA,"2024-11-07, 13:06:19",500.0,19.3,19.31,-9650.0,-2.75116,9652.75116,0.0,5.0,O,2024-11-07,84.32,1.322,1627.376,25.5146,19.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-11-07, 13:32:53",-500.0,19.45,19.31,9725.0,-3.13631695,-9132.75116,589.112523,70.0,C,2024-11-07,84.32,1.322,1640.024,25.7129,19.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-11-11, 09:30:01",-400.0,22.23,25.01,8892.0,-2.54274938,-7650.200928,1239.256323,-1112.0,C,2024-11-11,84.4,1.3329,1876.2120000000002,29.630367,25.010000228881836
